Unnamed: 0,Belo Horizonte,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,,Venda,,,,,,,,,,,,,,,,,,,,Locação,,,,,,,,,,,,,,,,,,,,Rentabilidade do aluguel (rental yield),,,,,Venda,,,,Locação,,,,Rentabilidade do aluguel (rental yield)
,,Número-Índice,,,,,Var. mensal (%),,,,,Var. em 12 meses (%),,,,,Preço médio (R$/m²),,,,,Número-Índice,,,,,Var. mensal (%),,,,,Var. em 12 meses (%),,,,,Preço médio (R$/m²),,,,,(% - mensalizada),,,,,Número-Índice,Var. mensal (%),Var. em 12 meses (%),Preço médio (R$/m²),Número-Índice,Var. mensal (%),Var. em 12 meses (%),Preço médio (R$/m²),(% - mensalizada)
,Data,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,Total,Total,Total,Total,Total,Total,Total,Total
,2022-05-01 00:00:00,203.09018757375543,222.15054116949761,199.60003035037036,199.1873815692496,198.72595643598328,0.005617667883641264,0.017304277595717732,0.003911657728463913,0.004134401857289749,-0.002451301852603116,0.05053051423029187,0.06840620880694526,0.05450888841251311,0.052409941730352294,0.014282553935902387,7434.392341915042,9663.281205220015,7179.143352306262,6405.4321844132955,8102.330534519239,132.247271231465,126.42330528360658,135.83617357021149,133.35152995472617,133.7545166257373,0.023936963919906074,0.026867497119490213,0.033903035093834744,0.02245284376137957,-0.005915961604273323,0.15673633559116573,0.12558653095541006,0.19492083868742016,0.16167379457951037,0.10263132928440011,29.357268760590188,45.8507034245954,29.617401663754656,23.91755444580372,27.893717885755386,0.003692504513135082,0.004258776515640097,0.0037083986396157617,0.0035626459373563385,0.0031695769142282277,88.24061141790753,-0.0025886603092358795,-0.02287757400842938,6884.354733519873,89.60203924086203,0.007403038517139526,0.03537450143486787,30.778262524087843,0.004532528260508635
,2022-06-01 00:00:00,204.25296792397504,225.3743387153363,200.25771999763182,200.4316600408817,198.45475227382443,0.005725438358745505,0.01451176994153247,0.00329503781190299,0.0062467735748588105,-0.0013647143383920257,0.052379662865623455,0.08326671807123076,0.05152881790606956,0.0541141091220656,0.010843116269960262,7476.957497003407,9803.512518950502,7202.798901109184,6445.445468918439,8091.2731678643895,134.8967594390998,128.5659484479594,139.64278492867257,136.05124697476006,134.0809868067173,0.02003435067478687,0.016948166001088394,0.02802354673582963,0.020245114705099043,0.002440816125062195,0.17772447057209306,0.15101914896779722,0.22293035848963205,0.1810079347824185,0.10022751253372597,29.945422577793813,46.62778875750211,30.447386303472722,24.40176807902447,27.961801322158877,0.0037493948918267744,0.004281704246109342,0.003803135086894604,0.0036136485456824195,0.0031831232627260193,87.87629387041261,-0.004128683399183597,-0.019062779306941335,6855.931412417499,89.69410543650379,0.0010275011196372308,0.03688601672579117,30.809887223291835,0.004560464269106691
,2022-07-01 00:00:00,206.15717915508148,229.58563098133402,201.24464512433832,202.74789860623898,198.89500430634104,0.009322808135719285,0.018685766489666245,0.004928275058350584,0.011556250967960091,0.0022184000507539103,0.059779192510200474,0.10786219631380578,0.052860602896658504,0.06088201963498796,0.011705867948570425,7546.663737186898,9986.69866465813,7238.296275283836,6519.930654357561,8109.2228486706435,136.0232369254598,128.3156790010565,141.95090896323896,137.17512178802122,134.79761266027413,0.008350663804259417,-0.0019466231138505208,0.016528774012530167,0.008260672638080724,0.005344723891314018,0.18616988413971636,0.15877301796662113,0.23917960923544435,0.18079832793958928,0.11075873102326494,30.19548673421745,46.53702202615902,30.95064427095503,24.60334309691566,28.111249429729593,0.003750743028708171,0.004205667454692545,0.003848910476359318,0.003606214713281507,0.0031949607185114554,87.37477070220972,-0.00570714974555564,-0.02034424811823987,6816.803585201574,89.15926178846921,-0.005962974327373249,0.0284603653919544,30.62616865675008,0.0045676112811768995
,2022-08-01 00:00:00,208.3673328637376,232.98530478066354,202.92038394634847,205.25695743162723,200.3183683419449,0.010720721527691879,0.014807868353076126,0.008326874093841363,0.012375264269747888,0.007156358906891258,0.06760468291831545,0.1223501117967476,0.05767511337832598,0.06849149870734728,0.018396027651070845,7627.56941757641,10134.580383766228,7298.568657022045,6600.616519225666,8167.255357831695,137.83698932824527,129.47101460834793,144.57354846544564,138.6091067983545,136.74958005520332,0.01333413645919479,0.009003853747926671,0.018475679524432298,0.010453681335521159,0.014480726745871086,0.19509158083297562,0.15922298225562814,0.26617548368358923,0.1800674780035394,0.11399705816572814,30.598117474783315,46.9560345663466,31.522478455579904,24.86053860543931,28.51832075120653,0.003760438449693488,0.004167669197020743,0.0038890893237639433,0.0036041373062923017,0.0032212019804801766,87.15907526393326,-0.0024686237977273873,-0.022241266250681235,6799.975461646711,89.12250066656557,-0.0004123085046492392,0.02474510624839721,30.61354122694808,0.004579941172371333
,2022-09-01 00:00:00,210.46881188378975,236.18983019735026,204.62987207765855,207.85883348698903,200.96207389071097,0.010085453372993047,0.013754195440367045,0.008424427837481652,0.012676189338081345,0.0032134124997826863,0.07433049516820289,0.12641762284198155,0.06454863860866555,0.07739584039079572,0.023143901976600656,7704.4969132866445,10273.97338307066,7360.054921990033,6684.287183971438,8193.500118287468,138.93539426380448,131.08296976785465,145.89316530323427,139.85301818091529,135.7394503836164,0.007968869175918103,0.012450316886624568,0.00912765060964138,0.008974239942043605,-0.007386711324299133,0.1921291172369466,0.15160142493013673,0.2729898613332187,0.17800807003955965,0.09300652442126989,30.841949869969238,47.540652076436906,31.810204625272384,25.08364304397296,28.3076641483636,0.0037487963455461767,0.004147948311049451,0.0038880048010126733,0.00359244676431441,0.003188506080491408,87.02066616907857,-0.0015880055454416953,-0.025768178601405123,6789.177062904748,89.13096001870018,9.491825376684027e-05,0.02066031541927149,30.616447010822963,0.004583775776399477
,2022-10-01 00:00:00,211.82209387288057,237.73820416603334,206.17879016181698,209.6343436209274,200.7161293683858,0.006429845719079896,0.0065556335232102025,0.007569364474657947,0.008541903676417606,-0.00122383551066918,0.07345383729510946,0.11618905757630227,0.0652579446744257,0.08046414887595876,0.021809369916468313,7754.035639782204,10341.325787397285,7415.765860248076,6741.383721242434,8183.472621886036,140.73220677102182,133.76253464355457,146.96187296297947,142.8007574097186,134.6833618034678,0.012932719676928661,0.020441746784081616,0.007325275707905421,0.02107740874773323,-0.0077802626809228,0.19220478722583367,0.1536226979395694,0.2685987627643205,0.18630005015862428,0.07956818583763936,31.240820161927434,48.51246604813356,32.04322314447739,25.612341241293016,28.08742308540599,0.003768181247833829,0.004193490633782133,0.003877921135971284,0.0036406480181698495,0.0031670992031825884,86.87035797329315,-0.0017272701118303813,-0.026942986856251294,6777.450320280069,89.20248697301585,0.0008024928072205562,0.02416243255854078,30.6410164893318,0.004587664889072755
,2022-11-01 00:00:00,212.26497008131585,238.41612487819998,207.20490039513498,210.08895017459886,199.47835117520953,0.0020907932706069055,0.0028515430010280785,0.004976798207578348,0.002168569070407189,-0.006166809797853889,0.07068570264422691,0.1060039761870184,0.06774521186812188,0.07857171610002345,0.01442337091439394,7770.247725317907,10370.814522567689,7452.672630489179,6756.002877472068,8133.00670274092,141.56673109308318,134.05173186796083,147.5148607280352,144.60458552098368,134.91916525370112,0.005929874484375652,0.0021620196206426634,0.003762797478737978,0.012631782519819446,0.0017507986664115904,0.19170133494173824,0.1498960315814808,0.2629202683068572,0.1905465595293716,0.08578794410497936,31.426074304276614,48.61735095157538,32.163795303736066,25.93587076567643,28.13659850828686,0.0037817934790226495,0.00419137657619829,0.0038694942936223077,0.003678791894950404,0.003193036638343746,86.47995472390136,-0.004494090487250246,-0.03178560257666907,6746.991845267887,88.79826920471923,-0.00453146298957896,0.022353317814332252,30.502167857147317,0.004590594775428078
,2022-12-01 00:00:00,212.4754574385104,238.58248802753818,207.85438166059978,210.13704694655516,199.05783390768343,0.0009916255004955854,0.0006977848055502722,0.0031344879596295616,0.00022893527677836367,-0.002108084737259208,0.06858275275823011,0.1044824393951096,0.06533467725856945,0.07791709426578897,0.00923765452619496,7777.952901107499,10378.051119362717,7476.032943116508,6757.549564860737,8115.861635442846,143.11770922601764,134.48636118629656,148.34191902941166,147.2286190178387,138.1027430416898,0.010955809468501831,0.0032422506765064085,0.005606610054706751,0.01814626754332238,0.023596186516587903,0.20013309752242914,0.15769366775413163,0.2550526840005021,0.2096037210093018,0.1106014118351124,31.770372386697254,48.77498059058807,32.344125161883525,26.40651001555943,28.80051493463074,0.003818731004963741,0.004208578146650909,0.0038762260391539895,0.0037408833732397676,0.003273729930949942,85.82890690340267,-0.00752830898879675,-0.03995481233950127,6696.198405911818,88.32581031500432,-0.00532058669550961,0.019287520949760273,30.339878428662377,0.004605669425356525
,2023-01-01 00:00:00,212.89917820785595,238.50549741666043,208.76397516968592,210.44804902107026,199.2007098662585,0.0019942104111867476,-0.0003227001760031101,0.004376109379168103,0.0014799964072693683,0.0007177610434629944,0.06688110585273321,0.09864443508062304,0.0672767922305395,0.07595610525386487,0.005116251481983358,7793.463775760609,10374.70212043993,7508.74888099785,6767.5507139386755,8121.686884758903,144.72153747302266,135.6593728598185,151.03114701254708,147.8894228235538,140.14719115583844,0.011206357729442118,0.008722160843485316,0.0181285775506399,0.00448828366470666,0.014803819744054536,0.20992531491875766,0.1748954112250638,0.25972184709885515,0.2174134681397999,0.12331095272055248,32.12640254486017,49.20040381643705,32.93047814318833,26.52502992310418,29.226872566258965,0.0038458778820037523,0.00445296382166383,0.003882058011148386,0.0037025839724564424,0.003263765596529818,85.29196327721476,-0.006255976518403261,-0.04560016425150504,6654.3071459218645,87.67907117725615,-0.007322198748493158,0.008835523817285251,30.11772380880259,0.004549103626841282
,2023-02-01 00:00:00,214.3410860757971,240.43225776636547,210.1548013138305,211.77690406702746,200.43392062287086,0.006772726320875666,0.008078473538658315,0.00666219419808467,0.0063144089581184115,0.006190794989838766,0.0708941614326517,0.11132190864851266,0.06882672344418173,0.07758366932059158,0.008895695490904298,7846.246773005494,10458.513876991366,7558.773624227709,6810.28379679129,8171.966583234108,148.18619381069539,138.1009523692936,155.65582731940952,151.52397316601284,142.13572647906497,0.02394015706417263,0.01799786817530169,0.030620705717597785,0.02457613447308815,0.014188906012503333,0.21731277526632953,0.18857922184706966,0.2663172892599608,0.22897917080627317,0.10931459923404985,32.895513667690956,50.08590619849689,33.93883262355069,27.176912625397076,29.641569914141023,0.003907264494891985,0.0044768185640911805,0.0039774598428535335,0.003766324471234918,0.0032853975840292974,85.07616633199058,-0.0025300970564225977,-0.044982915953334146,6637.471102999436,87.47910438245619,-0.002280667348718901,0.0019440225059055294,30.049035299494122,0.004556795819897577
,2023-03-01 00:00:00,215.9261389440296,242.36075022731106,211.55972408659116,213.49773136138515,201.75007663260394,0.007395002503962189,0.008020938949130363,0.006685180466862839,0.008125660831329595,0.006566533277615694,0.07286297819074816,0.11503548170588451,0.07024354949421596,0.07834713415664507,0.012335010118318168,7904.269787538575,10542.400978297346,7609.305390013834,6865.621853089116,8225.628073746479,151.24397415471913,140.1177033819453,160.78312809566077,154.25179583410934,142.58432445415107,0.0206347181568749,0.014603454777478486,0.03293998602268777,0.018002581447015276,0.0031561239823274523,0.21071948429868192,0.1780094605484095,0.26974073035788004,0.2217479577426662,0.08494136801440644,33.57430332084939,50.817333464655675,35.056777295796785,27.666167208414205,29.73512238382088,0.003957812381610375,0.004504959205248287,0.004081665578364511,0.0038011324099732793,0.0032735645306987216,85.16743070346158,0.0010727372354186748,-0.04004640070669008,6644.591365400639,87.83162020020569,0.0040297145271208645,-0.0012305943344601555,30.17012433356646,0.004553642241699574
,2023-04-01 00:00:00,217.7881691834185,244.7106467131993,212.76051137641267,215.80099383393323,203.6382043345592,0.008623459153648705,0.009695862402159916,0.005675878501949727,0.010788229260616289,0.009358745897249943,0.07839592549167174,0.12061481535897123,0.07010383365231698,0.08788619116572671,0.022206808160218694,7972.4319351908325,10644.618647571313,7652.494882891784,6939.689755656938,8302.609636733958,155.34488610844392,142.52806071123658,166.74896804296267,158.40435049744576,144.9669704333762,0.02711454771434174,0.01720237536809255,0.03710488791928723,0.026920624430216034,0.0167104342524782,0.20277242442276155,0.15767763422667413,0.26919258417767544,0.21454158557666836,0.07741671113538096,34.48465537021834,51.69151231012022,36.35755508816874,28.41095770525548,30.232009191405112,0.004030144015737911,0.004538110543278693,0.004208154429209297,0.003858412567202293,0.003303842188181174,85.2163865437327,0.0005748187994725207,-0.03677242371258771,6648.410801432284,88.3707685605364,0.006138431229001151,-0.0064402382107794365,30.35532156695847,0.004568287998273602
,2023-05-01 00:00:00,219.75854212051132,246.7717025303842,214.80005597797017,218.22545850956223,204.38570724339934,0.009047199140709061,0.008422419885966148,0.009586104998352774,0.011234724328909707,0.0036707400327105066,0.08207365774726316,0.1108309762887365,0.07615242142457723,0.09557872988904093,0.02848017898074251,8044.560114544252,10734.272095347143,7725.852502338542,7017.655256989903,8333.086358303484,156.66534532501842,144.7651421805048,167.8170457087208,159.13527673897514,146.6970543920417,0.008500178214123633,0.01569572656854268,0.0064053030030322144,0.004614306609850072,0.011934332030899553,0.1846395306774673,0.14508271916915794,0.23543708055040957,0.1933517132724516,0.09676336988693501,34.777781086517834,52.50284815325432,36.5904362449579,28.542054575187013,30.59280802705655,0.004026627229248166,0.004574326621835974,0.0041918840202918774,0.003829601806847628,0.0033350585705240977,84.90687095557915,-0.003632113501957801,-0.037780115173270734,6624.26301879384,88.48398157856508,0.0012811138781838594,-0.012478038131380709,30.394210190694633,0.004591630810177102
,2023-06-01 00:00:00,221.73394181229645,249.16006229469605,217.04288817799278,220.19082454723596,205.28176250859568,0.008988955208402594,0.009678418310615555,0.010441487968013474,0.009006126283783722,0.004384138584256458,0.08558491984717698,0.10553873930342528,0.0838178332428805,0.09858305071326567,0.03440084027492296,8116.872305085193,10838.16287094588,7806.521898284357,7080.857146450413,8369.619763732864,158.03192913113256,144.88853487424623,169.4014789594284,159.9451368195635,151.5062789478386,0.008722948928360674,0.0008523646775933091,0.009441432150210094,0.005089129809455972,0.032783375069989074,0.17150278322643686,0.12695886137295398,0.21310584750910055,0.17562418850329364,0.12996094790263224,35.081145894777244,52.5475997264932,36.93590236611126,28.687308795948717,31.595743527051717,0.004027513308991648,0.004542453168686657,0.0041875817026417236,0.0038121012479506353,0.0034361972821513507,84.62608800151881,-0.003306952086448156,-0.03698615093721114,6602.356898382657,88.31018186563084,-0.001964194081613857,-0.015429370348675309,30.334510062922742,0.0046115042524290115
,2023-07-01 00:00:00,223.63992311600492,250.74479704809752,219.60832912941868,221.86878337798444,206.54896249517313,0.008595803096857146,0.006360308063846576,0.011819972416336588,0.007620475713276287,0.006172978890535363,0.08480298397841413,0.09216241441731965,0.09125054728156567,0.09430867053710146,0.03848240540543357,8186.643341182039,10907.09692565124,7898.794771789606,7134.816646364116,8421.285249856195,158.4726687241132,144.798154969412,167.89286801645352,161.48436842618707,155.45773286746189,0.002788927499675742,-0.0006237892108763576,-0.008905535844443202,0.009623497389358082,0.026081123152550623,0.16504115257127427,0.1284525484077419,0.18275303231719886,0.17721323168009495,0.15326770110726495,35.17898466728332,52.514821100726365,36.606968363643,28.96338103725424,32.41979600507716,0.0040054837226569,0.0045237581721690005,0.004099624615208122,0.003818359634743714,0.003503753802625861,84.34241807368903,-0.003352038768762333,-0.03470512831278871,6580.225542094073,88.61953977510476,0.0035030831432849574,-0.0060534598709997,30.440774373783977,0.004648251141222444
,2023-08-01 00:00:00,225.145637014511,251.12505599599345,221.17988046298802,223.55190189369173,208.89833039180417,0.0067327598647271,0.0015165177996614432,0.007156155414502541,0.007586098819678755,0.01137438730386231,0.0805227187975075,0.07785791997657099,0.08998355000879221,0.08913190905189516,0.04283162907563831,8241.762044896384,10923.637732281622,7955.319774763793,7188.942070503724,8517.072209884363,159.46299536251843,145.12068286659954,167.78871651053257,164.3450383874937,155.858782155049,0.00624919518538114,0.0022274309866425757,-0.0006203450280612977,0.017714841313660745,0.0025797963227023324,0.15689551940787783,0.12087391379137746,0.1605768710217108,0.18567273235934834,0.13973865288750154,35.39882500889271,52.631794240504114,36.58425941282621,29.47646273623629,32.50343247559382,0.004011635358060481,0.004553281356304289,0.004071461967150243,0.003858968949497362,0.0034831187937320075,84.20342789881758,-0.0016479273187308685,-0.03391095369203323,6569.381808659845,88.91936066896297,0.0033832368642296995,-0.0022793345797444964,30.543762723821068,0.0046630486090116574
,2023-09-01 00:00:00,226.5988287361997,252.04165933808144,222.64134692390857,224.9298603169598,211.15856250387966,0.006454452064709626,0.003649987606583638,0.006607592236062887,0.0061639306648499925,0.010819771071584272,0.07663851336470762,0.06711478274693738,0.08801977278964701,0.08212798341831995,0.05073837274745596,8294.958102943912,10963.50887462326,8007.885283942919,7233.254210979932,8609.224981395464,161.22984247317726,147.9416663609971,169.7222676740229,166.7306179215267,153.4082118351094,0.011079981952189843,0.019438879687402766,0.011523725812450314,0.014515677244896441,-0.015723017247124105,0.16046629678137347,0.1286108838012967,0.16333254763004557,0.1921846241876759,0.13016673783162447,35.79104335111997,53.65489735647741,37.00584638735118,29.90433355563671,31.992380446189326,0.004038055261337145,0.004644264066996656,0.004093644307286709,0.003896998178906123,0.003405348687817138,83.99413625994052,-0.0024855477276833904,-0.03477943852162191,6553.053296633046,89.27271934136695,0.003973922773910843,0.001590461077015659,30.66514127811019,0.004696772201626254
,2023-10-01 00:00:00,228.0030645274903,255.1540588306099,223.7368708791001,225.93101498987284,212.09711443447623,0.006197012575583027,0.01234875020543158,0.004920577288664907,0.004450963831579502,0.004444773252229917,0.07638943775298679,0.07325644073770121,0.08515949047670168,0.07773855699147258,0.05670189586608787,8346.362062621789,11098.894507091016,8047.288702401322,7265.449163857625,8647.491034315199,162.61802463589606,149.86511480006124,172.46799718220683,168.00505442488424,150.31586598170546,0.008609957942182778,0.013001397688536809,0.01617778000384429,0.007643686080245793,-0.020157629219534456,0.15551392511369855,0.12038184084516801,0.17355606392994516,0.17649974322510342,0.11606856235923835,36.09920272907995,54.35248601494659,37.6045188290618,30.13291289377496,31.347489903304755,0.004059756437506717,0.004685182068307482,0.0041403348009392965,0.003918252624822557,0.003335146257511242,83.61034971657011,-0.004569206381058399,-0.03752728010773565,6523.111043694655,89.3928734796406,0.0013459222387322,0.0021343183703201873,30.706414173710268,0.004734424280843901
,2023-11-01 00:00:00,229.31895887557377,258.6432854855751,224.80217753015,226.60911368369594,212.75173939109362,0.005771388866244065,0.013674980013865357,0.004761426433042226,0.0030013528415011592,0.003086439711180722,0.0803429260500439,0.08483973396391975,0.08492693513260274,0.0786341380418516,0.06654049493433778,8394.532163703647,11250.671667651486,8085.6052755432565,7287.255340350351,8674.180994045588,165.7453368465913,153.88086520480803,178.2464395932906,168.68979472766537,150.91532936948508,0.019231030617284484,0.02679576504581682,0.03350443273820258,0.004075712514276075,0.003988024709597804,0.1707929932888692,0.14792150060678555,0.20832869796022435,0.16655909714001904,0.11856109608820109,36.79342760202245,55.80890245985914,38.86443690082258,30.25572598394771,31.472504467622997,0.004121311605879863,0.00477722041458071,0.004252795566658322,0.003931694509638326,0.0033410255637121356,83.22213208738195,-0.004643176718004183,-0.037671419312376275,6492.823086367615,89.89154039864113,0.005578374422812393,0.01231185251371758,30.877706049153176,0.0047846036528223545
,2023-12-01 00:00:00,231.11242546271032,262.16608190465064,226.70958726320464,227.58148749877688,213.96937521826968,0.007820838695284937,0.013620289474988168,0.008484836552790087,0.004290974000446424,0.005723270844510964,0.08771350935716127,0.09884880517462946,0.09071353440791574,0.08301458883953194,0.07491059767836994,8460.184445678355,11403.909072552946,8154.210314736619,7318.524763550408,8723.82568122882,167.60167835098727,156.54620847912233,181.02215390917888,169.81372631365068,150.58277187027886,0.011199962181223544,0.017320823292531262,0.015572340868191814,0.006662712393478154,-0.0022036031766662356,0.17107574776999468,0.16403036782493863,0.22030343879593284,0.15340161068192515,0.09036771141339073,37.205512599682685,56.77555859751647,39.469647159892524,30.457311184434637,31.403151556800506,0.00413868998206684,0.004823095883794524,0.004277969380801901,0.0039420469908833106,0.0033116548979773004,83.09116345661191,-0.0015737235695010288,-0.03189768512223967,6482.605177643998,90.89501224714996,0.011163139980233439,0.02908778218940622,31.222398204048375,0.004839711762809205
,2024-01-01 00:00:00,232.85104460369826,264.071378657217,228.65168684136154,229.01757126280316,215.6977756937632,0.0075228285000559225,0.00726751812715154,0.008566464266472229,0.006310195876692237,0.008077793720388193,0.09371509351888174,0.10719199983845185,0.09526409743592312,0.08823803465088753,0.08281630039662335,8523.828962342033,11486.787188458115,8224.06306601911,7364.706088336835,8794.294945534411,169.4355180430093,161.03024528827962,182.0184032783532,171.83330203816072,149.94116712209546,0.010941654702178116,0.028643535047706337,0.005503466551801894,0.011892888568853621,-0.004260811115471608,0.17076919580538275,0.18701894232312077,0.20517129664142586,0.1619039330701444,0.06988349809570193,37.61260247156595,58.401811300057545,39.68686704284841,30.819536592458018,31.269348659586452,0.004137667828039608,0.004898233841025186,0.004282516550479201,0.0039892548424292655,0.0032629034556696025,83.35808485502449,0.0032123921161839597,-0.022673630057087668,6503.429847408995,91.58840137398141,0.007628461779025653,0.04458681124509156,31.460577075397474,0.004864095244863911
,2024-02-01 00:00:00,235.0097832482992,267.335263552074,231.24452186136057,230.45036245876057,217.0133555599352,0.009270899549860268,0.012359858578592009,0.011339671514419836,0.0062562500687479705,0.006099181421508115,0.09642900272135901,0.11189432747352446,0.10035326538191325,0.08817514107120461,0.08271771008391138,8602.852524432095,11628.76225362984,8317.321239701638,7410.781531308301,8847.932945881477,171.04984942281766,164.08416576344817,181.3245103003683,175.0663921175744,151.21590174830592,0.009527703509004448,0.018964887432801003,-0.0038122133008922088,0.01881527062021804,0.008501565318432158,0.15429005242775906,0.1881465185314093,0.1649066624938238,0.1553709189355006,0.0638838347977091,37.97096419611708,59.50939507723482,39.53557224043693,31.399414513834827,31.53518706968076,0.004135148774502332,0.004933375381253505,0.004213447384473311,0.004033715598404067,0.0032621997654556333,83.653933361147,0.0035491279176704804,-0.01671717276603224,6526.511351841045,92.3624158610469,0.008451009903589934,0.05582260487305635,31.726450723834308,0.004869797669070738
,2024-03-01 00:00:00,236.87895151853806,270.62987956579286,233.20401992523531,231.70175673436398,218.20362667084387,0.007953576418833652,0.01232391106935693,0.008473705876801407,0.0054302117916058545,0.0054847827583586195,0.09703694363719295,0.11664070734212562,0.10230820602595014,0.08526566187331097,0.08155412038927046,8671.275969405122,11772.074085490269,8387.799773569743,7451.023644564626,8896.461935950161,172.77288039185729,164.4408980183677,181.5448397895566,178.5325498452668,154.6823649939205,0.010073267967517952,0.002174080925235744,0.0012151114530700724,0.019799104132816936,0.022923933300244892,0.1423455470372299,0.17359115978457118,0.1291286712716726,0.15740986274980084,0.08484832106252749,38.35345589344959,59.638773317944555,39.583612367069954,32.02109479150373,32.25809759467687,0.0041443067030133805,0.00488763838631192,0.004183446103242081,0.004090948191841756,0.003311236814887516,83.52774845955204,-0.0015084156419782335,-0.01925245637171591,6516.666660030381,92.59668034927263,0.002536361636297668,0.05425221734729857,31.80692047630613,0.0048852295989921185
,2024-04-01 00:00:00,239.51040659442245,274.1615815113158,235.98339622149433,234.35889773005528,219.32721226069745,0.011108859858654174,0.013049933552013115,0.011918217778364548,0.011467936338253937,0.005149252590326947,0.0997402085358905,0.12035003459670857,0.1091503526422537,0.0859954514871375,0.07704353894401184,8767.60395894496,11925.698870075292,8487.767397952462,7536.471509375318,8942.272065618597,175.838245196533,163.15890973062793,184.29286506438135,182.76485581387362,162.7132685381764,0.017742164150550188,-0.007796042853016938,0.015136895535065698,0.02370607473133024,0.05191867569759201,0.1319216847201714,0.14474938420154104,0.10521142785662407,0.15378684512090257,0.12241614798010869,39.033929203652065,59.1738268854565,40.18278537237082,32.78018925761012,33.932895302316176,0.004167085909168793,0.004764859216829855,0.0042013567628740095,0.004136803690928283,0.0034534378216736004,83.20050934396407,-0.00391772939679369,-0.023655980751238315,6491.136123487275,92.74210447222515,0.0015705111933168592,0.04946585825712568,31.856873600939107,0.004924327964873656
,2024-05-01 00:00:00,241.85242614402736,276.06491553145537,238.5681087376589,237.0033594906017,221.05596198518208,0.009778362380599148,0.006942380510235768,0.010952942272847599,0.011283812076947175,0.007882057619142069,0.10053708861701582,0.11870572152601011,0.11065198587344116,0.08604816829937678,0.08156272259258546,8853.336767665098,12008.491609481845,8580.733424287595,7621.511637610375,9012.755569285848,179.29310047028605,163.07640465493853,187.23262464414853,187.30934232425844,170.56358230114742,0.019647917151877747,-0.0005056731245974833,0.015951564802794804,0.024865209945028388,0.04824630365733906,0.14443369781826365,0.12648944489414293,0.11569491557566369,0.17704475187796587,0.1626926185260913,39.800864610757685,59.14390427152094,40.82376367719499,33.59527554553836,35.570032073044416,0.004206707476663734,0.004718842614509489,0.004231342275371853,0.0041907062550257945,0.003583515826391088,82.77225408384507,-0.0051472672883350334,-0.025140684702076088,6457.7245108547195,93.21661601458676,0.005116462959967816,0.0534857762002896,32.01986811473869,0.0049865258087045845
,2024-06-01 00:00:00,244.28131159270498,277.364835173111,241.46382991938432,240.13613360457188,222.36648940658176,0.01004284094810437,0.004708746271336661,0.01213792236123945,0.013218268807258848,0.005928487110822722,0.1016865960895399,0.11319941333557515,0.1125166640860602,0.09058192637385387,0.08322574148432071,8942.249420682761,12065.03654957237,8684.88570039409,7722.254827153961,9066.187574511356,183.10736097140105,167.5342348484657,189.65988448600626,191.56670366978503,176.01401600923663,0.021273883329086196,0.027335838087427344,0.012963872329787351,0.022729038993455575,0.03195543641001808,0.15867319963841786,0.1562973909141565,0.11958812668589358,0.1977025840172577,0.16176053713150518,40.647583560883696,60.760652462545536,41.35299773752755,34.35886387340878,36.706687971056894,0.004248987081188801,0.004818171434098296,0.004237947094068046,0.004225954836046355,0.003665982229504629,82.58091382892731,-0.002311647266775463,-0.024167183204247822,6442.796529639613,93.95402155059547,0.007910666226001117,0.06390927485068554,32.273166603994966,0.005021316935757229
